vessel_id,vessel_name,vessel_type,vessel_age_years,vessel_capacity_teu,date,year,month,charter_rate_usd_day,charter_type,charterer_name,operating_days,off_hire_days,utilization_rate_pct,gross_revenue_usd,opex_usd,voyage_costs_usd,ebitda_usd,tce_usd_day,opex_per_day_usd,profit_margin_pct
V010,Corinthian Max,Post-Panamax,5,8000,2018-09-01,2018,9,11800,Time Charter,Evergreen Marine,26.2,3.8,87.41,309160.0,408810.0,0.0,-99650.0,10305.33,13627,-32.23
V010,Corinthian Max,Post-Panamax,5,8000,2018-10-01,2018,10,10675,Time Charter,Maersk Line,27.7,2.3,92.4,295698.0,412860.0,0.0,-117162.0,9856.6,13762,-39.62
V010,Corinthian Max,Post-Panamax,5,8000,2018-11-01,2018,11,9723,Spot,Sinokor Merchant Marine,25.9,4.1,86.26,251826.0,421680.0,22537.0,-192391.0,7642.97,14056,-76.4
V010,Corinthian Max,Post-Panamax,5,8000,2018-12-01,2018,12,11265,Spot,Wan Hai Lines,28.2,1.8,94.16,317673.0,419460.0,24835.0,-126622.0,9761.27,13982,-39.86
V010,Corinthian Max,Post-Panamax,6,8000,2019-01-01,2019,1,9302,Time Charter,ONE (Ocean Network Express),26.5,3.5,88.34,246503.0,419730.0,0.0,-173227.0,8216.77,13991,-70.27
V010,Corinthian Max,Post-Panamax,6,8000,2019-02-01,2019,2,9699,Time Charter,Evergreen Marine,28.1,1.9,93.8,272542.0,413880.0,0.0,-141338.0,9084.73,13796,-51.86
V010,Corinthian Max,Post-Panamax,6,8000,2019-03-01,2019,3,8676,Spot,Maersk Line,25.8,4.2,85.88,223841.0,417720.0,13955.0,-207834.0,6996.2,13924,-92.85
V010,Corinthian Max,Post-Panamax,6,8000,2019-04-01,2019,4,8318,Spot,PIL,26.1,3.9,86.93,217100.0,423090.0,19724.0,-225714.0,6579.2,14103,-103.97
V010,Corinthian Max,Post-Panamax,6,8000,2019-05-01,2019,5,10452,Time Charter,Sinokor Merchant Marine,26.1,3.9,86.99,272797.0,407850.0,0.0,-135053.0,9093.23,13595,-49.51
V010,Corinthian Max,Post-Panamax,6,8000,2019-06-01,2019,6,8695,Spot,Wan Hai Lines,26.1,3.9,86.87,226940.0,423540.0,16952.0,-213552.0,6999.6,14118,-94.1
V010,Corinthian Max,Post-Panamax,6,8000,2019-07-01,2019,7,10872,Time Charter,KMTC,26.1,3.9,87.03,283759.0,407820.0,0.0,-124061.0,9458.63,13594,-43.72
V010,Corinthian Max,Post-Panamax,6,8000,2019-08-01,2019,8,8771,Time Charter,Zim Integrated Shipping,26.0,4.0,86.72,228046.0,422070.0,0.0,-194024.0,7601.53,14069,-85.08
V010,Corinthian Max,Post-Panamax,6,8000,2019-09-01,2019,9,11584,Time Charter,Maersk Line,25.7,4.3,85.69,297709.0,421260.0,0.0,-123551.0,9923.63,14042,-41.5
V010,Corinthian Max,Post-Panamax,6,8000,2019-10-01,2019,10,8649,Time Charter,Pacific International Lines,26.5,3.5,88.37,229198.0,427140.0,0.0,-197942.0,7639.93,14238,-86.36
V010,Corinthian Max,Post-Panamax,6,8000,2019-11-01,2019,11,8877,Spot,PIL,27.0,3.0,90.14,239679.0,405450.0,24609.0,-190380.0,7169.0,13515,-79.43
V010,Corinthian Max,Post-Panamax,6,8000,2019-12-01,2019,12,9812,Time Charter,Zim Integrated Shipping,26.0,4.0,86.79,255112.0,432240.0,0.0,-177128.0,8503.73,14408,-69.43
V010,Corinthian Max,Post-Panamax,7,8000,2020-01-01,2020,1,8919,Time Charter,Yang Ming,26.2,3.8,87.44,233678.0,438000.0,0.0,-204322.0,7789.27,14600,-87.44
V010,Corinthian Max,Post-Panamax,7,8000,2020-02-01,2020,2,8455,Time Charter,Sinokor Merchant Marine,26.2,3.8,87.43,221521.0,440400.0,0.0,-218879.0,7384.03,14680,-98.81
V010,Corinthian Max,Post-Panamax,7,8000,2020-03-01,2020,3,6978,Time Charter,Pacific International Lines,26.4,3.6,88.02,184219.0,437940.0,0.0,-253721.0,6140.63,14598,-137.73
V010,Corinthian Max,Post-Panamax,7,8000,2020-04-01,2020,4,8054,Time Charter,Pacific International Lines,26.2,3.8,87.49,211015.0,425130.0,0.0,-214115.0,7033.83,14171,-101.47
V010,Corinthian Max,Post-Panamax,7,8000,2020-05-01,2020,5,6692,Spot,Evergreen Marine,26.4,3.6,88.16,176669.0,427530.0,22948.0,-273809.0,5124.03,14251,-154.98
V010,Corinthian Max,Post-Panamax,7,8000,2020-06-01,2020,6,7680,Spot,KMTC,27.0,3.0,90.07,207360.0,443970.0,22898.0,-259508.0,6148.73,14799,-125.15
V010,Corinthian Max,Post-Panamax,7,8000,2020-07-01,2020,7,11208,Time Charter,KMTC,26.5,3.5,88.26,297012.0,437760.0,0.0,-140748.0,9900.4,14592,-47.39
V010,Corinthian Max,Post-Panamax,7,8000,2020-08-01,2020,8,11697,Spot,COSCO Shipping,27.9,2.1,92.85,326346.0,438840.0,18093.0,-130587.0,10275.1,14628,-40.01
V010,Corinthian Max,Post-Panamax,7,8000,2020-09-01,2020,9,12778,Time Charter,PIL,27.8,2.2,92.66,355228.0,419700.0,0.0,-64472.0,11840.93,13990,-18.15
V010,Corinthian Max,Post-Panamax,7,8000,2020-10-01,2020,10,12567,Time Charter,KMTC,28.0,2.0,93.41,351876.0,420450.0,0.0,-68574.0,11729.2,14015,-19.49
V010,Corinthian Max,Post-Panamax,7,8000,2020-11-01,2020,11,15057,Time Charter,Hapag-Lloyd,27.9,2.1,93.12,420090.0,430380.0,0.0,-10290.0,14003.0,14346,-2.45
V010,Corinthian Max,Post-Panamax,7,8000,2020-12-01,2020,12,19382,Spot,COSCO Shipping,28.1,1.9,93.61,544634.0,426900.0,17393.0,100341.0,17574.7,14230,18.42
V010,Corinthian Max,Post-Panamax,8,8000,2021-01-01,2021,1,23636,Time Charter,Wan Hai Lines,27.7,2.3,92.31,654717.0,442170.0,0.0,212547.0,21823.9,14739,32.46
V010,Corinthian Max,Post-Panamax,8,8000,2021-02-01,2021,2,25844,Spot,COSCO Shipping,28.1,1.9,93.74,726216.0,439680.0,15554.0,270982.0,23688.73,14656,37.31
V010,Corinthian Max,Post-Panamax,8,8000,2021-03-01,2021,3,29238,Time Charter,PIL,28.4,1.6,94.68,830359.0,445830.0,0.0,384529.0,27678.63,14861,46.31
V010,Corinthian Max,Post-Panamax,8,8000,2021-04-01,2021,4,36893,Spot,Evergreen Marine,27.7,2.3,92.31,1021936.0,447210.0,12733.0,561993.0,33640.1,14907,54.99
V010,Corinthian Max,Post-Panamax,8,8000,2021-05-01,2021,5,46364,Time Charter,Wan Hai Lines,29.2,0.8,97.39,1353829.0,441960.0,0.0,911869.0,45127.63,14732,67.35
V010,Corinthian Max,Post-Panamax,8,8000,2021-06-01,2021,6,53690,Spot,KMTC,29.5,0.5,98.41,1583855.0,435270.0,23241.0,1125344.0,52020.47,14509,71.05
V010,Corinthian Max,Post-Panamax,8,8000,2021-07-01,2021,7,62539,Spot,Zim Integrated Shipping,29.6,0.4,98.71,1851154.0,448020.0,22568.0,1380566.0,60952.87,14934,74.58
V010,Corinthian Max,Post-Panamax,8,8000,2021-08-01,2021,8,69896,Spot,KMTC,29.5,0.5,98.35,2061932.0,435630.0,24996.0,1601306.0,67897.87,14521,77.66
V010,Corinthian Max,Post-Panamax,8,8000,2021-09-01,2021,9,83191,Spot,Wan Hai Lines,29.5,0.5,98.17,2454134.0,457710.0,24956.0,1971468.0,80972.6,15257,80.33
V010,Corinthian Max,Post-Panamax,8,8000,2021-10-01,2021,10,92441,Time Charter,Wan Hai Lines,29.0,1.0,96.65,2680789.0,440490.0,0.0,2240299.0,89359.63,14683,83.57
V010,Corinthian Max,Post-Panamax,8,8000,2021-11-01,2021,11,92011,Time Charter,Sinokor Merchant Marine,29.0,1.0,96.52,2668319.0,456630.0,0.0,2211689.0,88943.97,15221,82.89
V010,Corinthian Max,Post-Panamax,8,8000,2021-12-01,2021,12,104124,Spot,CMA CGM,29.3,0.7,97.55,3050833.0,444990.0,19221.0,2586622.0,101053.73,14833,84.78
V010,Corinthian Max,Post-Panamax,9,8000,2022-01-01,2022,1,108754,Spot,Wan Hai Lines,29.1,0.9,97.05,3164741.0,459690.0,21997.0,2683054.0,104758.13,15323,84.78
V010,Corinthian Max,Post-Panamax,9,8000,2022-02-01,2022,2,128976,Time Charter,MSC,28.4,1.6,94.83,3662918.0,462900.0,0.0,3200018.0,122097.27,15430,87.36
V010,Corinthian Max,Post-Panamax,9,8000,2022-03-01,2022,3,136340,Spot,Pacific International Lines,29.6,0.4,98.76,4035664.0,462840.0,24282.0,3548542.0,133712.73,15428,87.93
V010,Corinthian Max,Post-Panamax,9,8000,2022-04-01,2022,4,135218,Time Charter,Wan Hai Lines,29.4,0.6,97.97,3975409.0,454290.0,0.0,3521119.0,132513.63,15143,88.57
V010,Corinthian Max,Post-Panamax,9,8000,2022-05-01,2022,5,128898,Spot,Wan Hai Lines,29.0,1.0,96.56,3738042.0,473280.0,23045.0,3241717.0,123833.23,15776,86.72
V010,Corinthian Max,Post-Panamax,9,8000,2022-06-01,2022,6,108236,Time Charter,Maersk Line,29.1,0.9,96.93,3149668.0,454560.0,0.0,2695108.0,104988.93,15152,85.57
V010,Corinthian Max,Post-Panamax,9,8000,2022-07-01,2022,7,100583,Spot,Evergreen Marine,28.7,1.3,95.53,2886732.0,452400.0,15216.0,2419116.0,95717.2,15080,83.8
V010,Corinthian Max,Post-Panamax,9,8000,2022-08-01,2022,8,84625,Spot,KMTC,29.3,0.7,97.55,2479512.0,461100.0,17857.0,2000555.0,82055.17,15370,80.68
V010,Corinthian Max,Post-Panamax,9,8000,2022-09-01,2022,9,66954,Spot,Yang Ming,28.7,1.3,95.83,1921580.0,456420.0,13679.0,1451481.0,63596.7,15214,75.54
V010,Corinthian Max,Post-Panamax,9,8000,2022-10-01,2022,10,57213,Spot,Maersk Line,29.0,1.0,96.68,1659177.0,455010.0,24403.0,1179764.0,54492.47,15167,71.11
V010,Corinthian Max,Post-Panamax,9,8000,2022-11-01,2022,11,45302,Time Charter,PIL,29.7,0.3,98.85,1345469.0,450210.0,0.0,895259.0,44848.97,15007,66.54
V010,Corinthian Max,Post-Panamax,9,8000,2022-12-01,2022,12,37966,Time Charter,Hapag-Lloyd,29.1,0.9,96.92,1104811.0,466740.0,0.0,638071.0,36827.03,15558,57.75
V010,Corinthian Max,Post-Panamax,10,8000,2023-01-01,2023,1,23092,Time Charter,Zim Integrated Shipping,28.4,1.6,94.72,655813.0,468360.0,0.0,187453.0,21860.43,15612,28.58
V010,Corinthian Max,Post-Panamax,10,8000,2023-02-01,2023,2,22749,Time Charter,CMA CGM,28.0,2.0,93.45,636972.0,461820.0,0.0,175152.0,21232.4,15394,27.5
V010,Corinthian Max,Post-Panamax,10,8000,2023-03-01,2023,3,20581,Time Charter,MSC,28.2,1.8,93.93,580384.0,469800.0,0.0,110584.0,19346.13,15660,19.05
V010,Corinthian Max,Post-Panamax,10,8000,2023-04-01,2023,4,20014,Spot,Pacific International Lines,27.8,2.2,92.82,556389.0,474630.0,19880.0,61879.0,17883.63,15821,11.12
V010,Corinthian Max,Post-Panamax,10,8000,2023-05-01,2023,5,17596,Time Charter,Evergreen Marine,28.1,1.9,93.64,494448.0,470070.0,0.0,24378.0,16481.6,15669,4.93
V010,Corinthian Max,Post-Panamax,10,8000,2023-06-01,2023,6,16486,Time Charter,Hapag-Lloyd,27.8,2.2,92.81,458311.0,471090.0,0.0,-12779.0,15277.03,15703,-2.79
V010,Corinthian Max,Post-Panamax,10,8000,2023-07-01,2023,7,16503,Time Charter,Zim Integrated Shipping,28.0,2.0,93.49,462084.0,466740.0,0.0,-4656.0,15402.8,15558,-1.01
V010,Corinthian Max,Post-Panamax,10,8000,2023-08-01,2023,8,17267,Time Charter,ONE (Ocean Network Express),28.3,1.7,94.44,488656.0,449070.0,0.0,39586.0,16288.53,14969,8.1
V010,Corinthian Max,Post-Panamax,10,8000,2023-09-01,2023,9,19151,Time Charter,CMA CGM,28.1,1.9,93.7,538143.0,477480.0,0.0,60663.0,17938.1,15916,11.27
V010,Corinthian Max,Post-Panamax,10,8000,2023-10-01,2023,10,20503,Time Charter,COSCO Shipping,28.3,1.7,94.2,580235.0,455910.0,0.0,124325.0,19341.17,15197,21.43
V010,Corinthian Max,Post-Panamax,10,8000,2023-11-01,2023,11,19990,Spot,CMA CGM,28.0,2.0,93.25,559720.0,470160.0,14972.0,74588.0,18158.27,15672,13.33
V010,Corinthian Max,Post-Panamax,10,8000,2023-12-01,2023,12,20532,Spot,KMTC,28.3,1.7,94.41,581056.0,460410.0,20732.0,99914.0,18677.47,15347,17.2
V010,Corinthian Max,Post-Panamax,11,8000,2024-01-01,2024,1,20085,Time Charter,HMM,27.8,2.2,92.68,558363.0,495060.0,0.0,63303.0,18612.1,16502,11.34
V010,Corinthian Max,Post-Panamax,11,8000,2024-02-01,2024,2,21936,Spot,Pacific International Lines,28.0,2.0,93.44,614208.0,480120.0,20036.0,114052.0,19805.73,16004,18.57
V010,Corinthian Max,Post-Panamax,11,8000,2024-03-01,2024,3,22683,Time Charter,Hapag-Lloyd,27.8,2.2,92.52,630587.0,486180.0,0.0,144407.0,21019.57,16206,22.9
V010,Corinthian Max,Post-Panamax,11,8000,2024-04-01,2024,4,21959,Spot,HMM,27.9,2.1,92.87,612656.0,476760.0,16656.0,119240.0,19866.67,15892,19.46
V010,Corinthian Max,Post-Panamax,11,8000,2024-05-01,2024,5,24652,Time Charter,HMM,28.6,1.4,95.22,705047.0,466590.0,0.0,238457.0,23501.57,15553,33.82
V010,Corinthian Max,Post-Panamax,11,8000,2024-06-01,2024,6,28833,Time Charter,Pacific International Lines,28.6,1.4,95.4,824624.0,465720.0,0.0,358904.0,27487.47,15524,43.52
V010,Corinthian Max,Post-Panamax,11,8000,2024-07-01,2024,7,23303,Time Charter,Evergreen Marine,27.5,2.5,91.57,640832.0,471570.0,0.0,169262.0,21361.07,15719,26.41
V010,Corinthian Max,Post-Panamax,11,8000,2024-08-01,2024,8,25192,Time Charter,Sinokor Merchant Marine,27.5,2.5,91.79,692780.0,484710.0,0.0,208070.0,23092.67,16157,30.03
V010,Corinthian Max,Post-Panamax,11,8000,2024-09-01,2024,9,25293,Time Charter,CMA CGM,27.6,2.4,92.04,698087.0,474900.0,0.0,223187.0,23269.57,15830,31.97
V010,Corinthian Max,Post-Panamax,11,8000,2024-10-01,2024,10,23364,Spot,Evergreen Marine,27.6,2.4,91.85,644846.0,479160.0,13476.0,152210.0,21045.67,15972,23.6
V010,Corinthian Max,Post-Panamax,11,8000,2024-11-01,2024,11,24327,Time Charter,Pacific International Lines,28.1,1.9,93.81,683589.0,478110.0,0.0,205479.0,22786.3,15937,30.06
V010,Corinthian Max,Post-Panamax,11,8000,2024-12-01,2024,12,25920,Spot,Sinokor Merchant Marine,27.8,2.2,92.78,720576.0,469020.0,20730.0,230826.0,23328.2,15634,32.03
V011,Delphi Express,Post-Panamax,1,8500,2015-01-01,2015,1,6459,Time Charter,Yang Ming,25.9,4.1,86.23,167288.0,402780.0,0.0,-235492.0,5576.27,13426,-140.77
V011,Delphi Express,Post-Panamax,1,8500,2015-02-01,2015,2,6598,Spot,KMTC,26.1,3.9,86.98,172208.0,377100.0,18764.0,-223656.0,5114.8,12570,-129.88
V011,Delphi Express,Post-Panamax,1,8500,2015-03-01,2015,3,7337,Time Charter,Evergreen Marine,26.0,4.0,86.82,190762.0,384780.0,0.0,-194018.0,6358.73,12826,-101.71
V011,Delphi Express,Post-Panamax,1,8500,2015-04-01,2015,4,6021,Time Charter,Zim Integrated Shipping,26.2,3.8,87.47,157750.0,384390.0,0.0,-226640.0,5258.33,12813,-143.67
V011,Delphi Express,Post-Panamax,1,8500,2015-05-01,2015,5,6252,Time Charter,Sinokor Merchant Marine,25.8,4.2,86.07,161302.0,375810.0,0.0,-214508.0,5376.73,12527,-132.99
V011,Delphi Express,Post-Panamax,1,8500,2015-06-01,2015,6,6747,Time Charter,Hapag-Lloyd,26.3,3.7,87.55,177446.0,377010.0,0.0,-199564.0,5914.87,12567,-112.46
V011,Delphi Express,Post-Panamax,1,8500,2015-07-01,2015,7,6856,Spot,KMTC,26.8,3.2,89.38,183741.0,386340.0,22040.0,-224639.0,5390.03,12878,-122.26
V011,Delphi Express,Post-Panamax,1,8500,2015-08-01,2015,8,6474,Spot,MSC,25.9,4.1,86.36,167677.0,398820.0,18762.0,-249905.0,4963.83,13294,-149.04
V011,Delphi Express,Post-Panamax,1,8500,2015-09-01,2015,9,7082,Time Charter,Yang Ming,26.4,3.6,88.12,186965.0,394530.0,0.0,-207565.0,6232.17,13151,-111.02
V011,Delphi Express,Post-Panamax,1,8500,2015-10-01,2015,10,6510,Time Charter,MSC,26.4,3.6,88.15,171864.0,378600.0,0.0,-206736.0,5728.8,12620,-120.29
V011,Delphi Express,Post-Panamax,1,8500,2015-11-01,2015,11,7499,Time Charter,CMA CGM,26.7,3.3,89.03,200223.0,380220.0,0.0,-179997.0,6674.1,12674,-89.9
V011,Delphi Express,Post-Panamax,1,8500,2015-12-01,2015,12,6699,Time Charter,KMTC,25.8,4.2,85.97,172834.0,370500.0,0.0,-197666.0,5761.13,12350,-114.37
V011,Delphi Express,Post-Panamax,2,8500,2016-01-01,2016,1,6975,Time Charter,COSCO Shipping,25.0,5.0,83.22,174375.0,397230.0,0.0,-222855.0,5812.5,13241,-127.8
V011,Delphi Express,Post-Panamax,2,8500,2016-02-01,2016,2,6189,Time Charter,Sinokor Merchant Marine,23.9,6.1,79.81,147917.0,396240.0,0.0,-248323.0,4930.57,13208,-167.88
V011,Delphi Express,Post-Panamax,2,8500,2016-03-01,2016,3,6957,Time Charter,Wan Hai Lines,24.3,5.7,80.96,169055.0,416100.0,0.0,-247045.0,5635.17,13870,-146.13
V011,Delphi Express,Post-Panamax,2,8500,2016-04-01,2016,4,6686,Time Charter,Zim Integrated Shipping,26.2,3.8,87.34,175173.0,396240.0,0.0,-221067.0,5839.1,13208,-126.2
V011,Delphi Express,Post-Panamax,2,8500,2016-05-01,2016,5,6957,Time Charter,Wan Hai Lines,26.4,3.6,87.91,183665.0,380100.0,0.0,-196435.0,6122.17,12670,-106.95
V011,Delphi Express,Post-Panamax,2,8500,2016-06-01,2016,6,6562,Spot,ONE (Ocean Network Express),26.7,3.3,88.88,175205.0,385590.0,23078.0,-233463.0,5070.9,12853,-133.25
V011,Delphi Express,Post-Panamax,2,8500,2016-07-01,2016,7,7267,Time Charter,Sinokor Merchant Marine,26.6,3.4,88.6,193302.0,390630.0,0.0,-197328.0,6443.4,13021,-102.08
V011,Delphi Express,Post-Panamax,2,8500,2016-08-01,2016,8,6831,Spot,KMTC,26.3,3.7,87.81,179655.0,400080.0,19175.0,-239600.0,5349.33,13336,-133.37
V011,Delphi Express,Post-Panamax,2,8500,2016-09-01,2016,9,7154,Time Charter,HMM,26.5,3.5,88.23,189581.0,399780.0,0.0,-210199.0,6319.37,13326,-110.88
V011,Delphi Express,Post-Panamax,2,8500,2016-10-01,2016,10,6646,Spot,Hapag-Lloyd,26.9,3.1,89.62,178777.0,401490.0,19292.0,-242005.0,5316.17,13383,-135.37
V011,Delphi Express,Post-Panamax,2,8500,2016-11-01,2016,11,6020,Time Charter,MSC,26.3,3.7,87.59,158326.0,396060.0,0.0,-237734.0,5277.53,13202,-150.15
V011,Delphi Express,Post-Panamax,2,8500,2016-12-01,2016,12,6840,Time Charter,KMTC,26.9,3.1,89.54,183996.0,392310.0,0.0,-208314.0,6133.2,13077,-113.22
V011,Delphi Express,Post-Panamax,3,8500,2017-01-01,2017,1,5737,Time Charter,ONE (Ocean Network Express),26.0,4.0,86.77,149162.0,406890.0,0.0,-257728.0,4972.07,13563,-172.78
V011,Delphi Express,Post-Panamax,3,8500,2017-02-01,2017,2,6195,Spot,Maersk Line,26.3,3.7,87.68,162928.0,412440.0,23396.0,-272908.0,4651.07,13748,-167.5
V011,Delphi Express,Post-Panamax,3,8500,2017-03-01,2017,3,6042,Time Charter,Evergreen Marine,26.8,3.2,89.19,161926.0,390150.0,0.0,-228224.0,5397.53,13005,-140.94
V011,Delphi Express,Post-Panamax,3,8500,2017-04-01,2017,4,5195,Time Charter,HMM,26.4,3.6,87.96,137148.0,401040.0,0.0,-263892.0,4571.6,13368,-192.41
V011,Delphi Express,Post-Panamax,3,8500,2017-05-01,2017,5,6642,Time Charter,MSC,26.6,3.4,88.58,176677.0,405990.0,0.0,-229313.0,5889.23,13533,-129.79
V011,Delphi Express,Post-Panamax,3,8500,2017-06-01,2017,6,7039,Time Charter,Yang Ming,26.6,3.4,88.68,187237.0,405150.0,0.0,-217913.0,6241.23,13505,-116.38
V011,Delphi Express,Post-Panamax,3,8500,2017-07-01,2017,7,7644,Time Charter,Hapag-Lloyd,26.3,3.7,87.7,201037.0,389160.0,0.0,-188123.0,6701.23,12972,-93.58
V011,Delphi Express,Post-Panamax,3,8500,2017-08-01,2017,8,7787,Time Charter,Wan Hai Lines,26.0,4.0,86.66,202462.0,417270.0,0.0,-214808.0,6748.73,13909,-106.1
V011,Delphi Express,Post-Panamax,3,8500,2017-09-01,2017,9,6647,Time Charter,Zim Integrated Shipping,25.9,4.1,86.46,172157.0,409620.0,0.0,-237463.0,5738.57,13654,-137.93
V011,Delphi Express,Post-Panamax,3,8500,2017-10-01,2017,10,7629,Time Charter,Wan Hai Lines,25.9,4.1,86.42,197591.0,407460.0,0.0,-209869.0,6586.37,13582,-106.21
V011,Delphi Express,Post-Panamax,3,8500,2017-11-01,2017,11,7127,Spot,Evergreen Marine,26.4,3.6,88.12,188153.0,405480.0,17245.0,-234572.0,5696.93,13516,-124.67
V011,Delphi Express,Post-Panamax,3,8500,2017-12-01,2017,12,8563,Time Charter,PIL,26.9,3.1,89.75,230345.0,406560.0,0.0,-176215.0,7678.17,13552,-76.5
V011,Delphi Express,Post-Panamax,4,8500,2018-01-01,2018,1,6725,Time Charter,ONE (Ocean Network Express),26.9,3.1,89.52,180902.0,424230.0,0.0,-243328.0,6030.07,14141,-134.51
V011,Delphi Express,Post-Panamax,4,8500,2018-02-01,2018,2,8634,Spot,Sinokor Merchant Marine,26.6,3.4,88.67,229664.0,416760.0,13742.0,-200838.0,7197.4,13892,-87.45
V011,Delphi Express,Post-Panamax,4,8500,2018-03-01,2018,3,7628,Spot,Wan Hai Lines,25.9,4.1,86.25,197565.0,402300.0,12374.0,-217109.0,6173.03,13410,-109.89
V011,Delphi Express,Post-Panamax,4,8500,2018-04-01,2018,4,9457,Time Charter,Hapag-Lloyd,26.9,3.1,89.83,254393.0,417120.0,0.0,-162727.0,8479.77,13904,-63.97
V011,Delphi Express,Post-Panamax,4,8500,2018-05-01,2018,5,8375,Spot,MSC,26.0,4.0,86.71,217750.0,414660.0,21817.0,-218727.0,6531.1,13822,-100.45
V011,Delphi Express,Post-Panamax,4,8500,2018-06-01,2018,6,7959,Time Charter,Wan Hai Lines,25.8,4.2,86.03,205342.0,404910.0,0.0,-199568.0,6844.73,13497,-97.19
V011,Delphi Express,Post-Panamax,4,8500,2018-07-01,2018,7,10290,Time Charter,COSCO Shipping,26.5,3.5,88.18,272685.0,416370.0,0.0,-143685.0,9089.5,13879,-52.69
V011,Delphi Express,Post-Panamax,4,8500,2018-08-01,2018,8,8850,Time Charter,Yang Ming,26.4,3.6,88.03,233640.0,419310.0,0.0,-185670.0,7788.0,13977,-79.47
V011,Delphi Express,Post-Panamax,4,8500,2018-09-01,2018,9,8711,Spot,Maersk Line,26.3,3.7,87.64,229099.0,411300.0,20064.0,-202265.0,6967.83,13710,-88.29
V011,Delphi Express,Post-Panamax,4,8500,2018-10-01,2018,10,11771,Spot,PIL,28.0,2.0,93.21,329588.0,402600.0,21153.0,-94165.0,10281.17,13420,-28.57
V011,Delphi Express,Post-Panamax,4,8500,2018-11-01,2018,11,9018,Time Charter,Pacific International Lines,26.0,4.0,86.67,234468.0,423420.0,0.0,-188952.0,7815.6,14114,-80.59
V011,Delphi Express,Post-Panamax,4,8500,2018-12-01,2018,12,11400,Time Charter,HMM,27.0,3.0,90.03,307800.0,405390.0,0.0,-97590.0,10260.0,13513,-31.71
V011,Delphi Express,Post-Panamax,5,8500,2019-01-01,2019,1,11025,Spot,Hapag-Lloyd,26.5,3.5,88.22,292162.0,426810.0,14769.0,-149417.0,9246.43,14227,-51.14
V011,Delphi Express,Post-Panamax,5,8500,2019-02-01,2019,2,10569,Time Charter,Pacific International Lines,27.5,2.5,91.62,290648.0,423180.0,0.0,-132532.0,9688.27,14106,-45.6
V011,Delphi Express,Post-Panamax,5,8500,2019-03-01,2019,3,10102,Time Charter,PIL,27.2,2.8,90.77,274774.0,428400.0,0.0,-153626.0,9159.13,14280,-55.91
V011,Delphi Express,Post-Panamax,5,8500,2019-04-01,2019,4,7425,Time Charter,COSCO Shipping,26.4,3.6,87.97,196020.0,427410.0,0.0,-231390.0,6534.0,14247,-118.04
V011,Delphi Express,Post-Panamax,5,8500,2019-05-01,2019,5,9353,Spot,Wan Hai Lines,26.5,3.5,88.46,247854.0,417000.0,13773.0,-182919.0,7802.7,13900,-73.8
V011,Delphi Express,Post-Panamax,5,8500,2019-06-01,2019,6,9228,Spot,MSC,26.4,3.6,88.0,243619.0,420660.0,12189.0,-189230.0,7714.33,14022,-77.67
V011,Delphi Express,Post-Panamax,5,8500,2019-07-01,2019,7,8453,Time Charter,Wan Hai Lines,26.5,3.5,88.35,224004.0,434100.0,0.0,-210096.0,7466.8,14470,-93.79
V011,Delphi Express,Post-Panamax,5,8500,2019-08-01,2019,8,8925,Time Charter,Sinokor Merchant Marine,26.2,3.8,87.49,233835.0,432240.0,0.0,-198405.0,7794.5,14408,-84.85
V011,Delphi Express,Post-Panamax,5,8500,2019-09-01,2019,9,7128,Spot,Yang Ming,26.6,3.4,88.63,189605.0,417960.0,16558.0,-244913.0,5768.23,13932,-129.17
V011,Delphi Express,Post-Panamax,5,8500,2019-10-01,2019,10,8490,Time Charter,Pacific International Lines,26.1,3.9,87.07,221589.0,432930.0,0.0,-211341.0,7386.3,14431,-95.38
V011,Delphi Express,Post-Panamax,5,8500,2019-11-01,2019,11,11290,Time Charter,Zim Integrated Shipping,26.8,3.2,89.23,302572.0,433620.0,0.0,-131048.0,10085.73,14454,-43.31
V011,Delphi Express,Post-Panamax,5,8500,2019-12-01,2019,12,9686,Time Charter,Evergreen Marine,26.0,4.0,86.6,251836.0,412860.0,0.0,-161024.0,8394.53,13762,-63.94
V011,Delphi Express,Post-Panamax,6,8500,2020-01-01,2020,1,8913,Time Charter,Wan Hai Lines,26.5,3.5,88.32,236194.0,431970.0,0.0,-195776.0,7873.13,14399,-82.89
V011,Delphi Express,Post-Panamax,6,8500,2020-02-01,2020,2,8105,Time Charter,ONE (Ocean Network Express),26.2,3.8,87.42,212351.0,432840.0,0.0,-220489.0,7078.37,14428,-103.83
V011,Delphi Express,Post-Panamax,6,8500,2020-03-01,2020,3,7237,Time Charter,MSC,26.2,3.8,87.32,189609.0,428160.0,0.0,-238551.0,6320.3,14272,-125.81
V011,Delphi Express,Post-Panamax,6,8500,2020-04-01,2020,4,9448,Time Charter,CMA CGM,26.5,3.5,88.48,250372.0,436560.0,0.0,-186188.0,8345.73,14552,-74.36
V011,Delphi Express,Post-Panamax,6,8500,2020-05-01,2020,5,7983,Time Charter,Maersk Line,26.4,3.6,88.14,210751.0,424080.0,0.0,-213329.0,7025.03,14136,-101.22
V011,Delphi Express,Post-Panamax,6,8500,2020-06-01,2020,6,8457,Time Charter,Maersk Line,26.9,3.1,89.75,227493.0,441990.0,0.0,-214497.0,7583.1,14733,-94.29
